ds,yhat,yhat_lower,yhat_upper,zipcode
2018-07-01,520336.2704931646,497515.3363319514,544839.1882453787,92040
2018-08-01,522552.4984814678,494552.44774228864,554691.9919397325,92040
2018-09-01,524848.7363141427,491374.644856027,563450.6030151198,92040
2018-10-01,527096.8129741678,487543.76790189603,573301.1475193726,92040
2018-11-01,529271.064190029,482058.7598407398,577505.870632222,92040
2018-12-01,531528.9645905063,477372.91764799855,588146.5301848023,92040
2018-01-01,655351.2102267162,646450.653009175,664375.0700977541,92054
2018-02-01,657279.3113295768,647236.2413690224,667312.1537530348,92054
2018-03-01,662911.2823445085,651645.5455739097,673962.6265027372,92054
2018-04-01,665458.4242340251,651974.7026007434,679490.0724162292,92054
2018-05-01,669368.6844981066,652869.3559378604,685552.1618324032,92054
2018-06-01,671829.687780128,649358.2037100238,695175.9724329568,92054
2018-07-01,675694.7990865029,647765.0326593516,704304.9186842848,92054
2018-08-01,678049.8021000712,645551.7592540312,711208.0016835118,92054
2018-09-01,680444.0231484077,641527.6423620201,720527.7769161215,92054
2018-10-01,684204.2065009045,638427.0481625985,729374.1705634358,92054
2018-11-01,686868.1124772716,635963.8590058184,739314.9660684667,92054
2018-12-01,690623.065527408,631952.9890537547,751467.0180811529,92054
2018-01-01,532148.6620796934,527489.5004022997,536460.4583602385,92056
2018-02-01,536456.7909232903,531955.1878259578,541845.5271941168,92056
2018-03-01,535642.221032461,529874.7902563135,543979.6883571281,92056
2018-04-01,540029.2465637027,531136.6513783843,551801.7212530674,92056
2018-05-01,543146.1226796731,529409.740246568,561788.2898550712,92056
2018-06-01,547760.4780446589,529152.482958308,572818.8972153387,92056
2018-07-01,550618.0477543841,526180.941961684,580641.8320487292,92056
2018-08-01,555418.0396293348,524983.1072737897,590365.2963789853,92056
2018-09-01,560147.4248970774,524223.3182018539,601437.3124306748,92056
2018-10-01,563031.1842060585,519147.8512245681,610124.2284111421,92056
2018-11-01,567459.2274209358,516041.95404099737,625159.1644872088,92056
2018-12-01,570249.4105031097,511380.4807222827,633139.9965176219,92056
2018-01-01,508595.11773638614,504668.22722098336,512597.0236512509,92057
2018-02-01,512505.2896135295,507768.43397634657,517065.79030581506,92057
2018-03-01,511307.86318453413,505167.8196912083,516136.2885857965,92057
2018-04-01,515242.1528008588,505583.9085227963,524105.72043451184,92057
2018-05-01,517765.8663831933,504808.43282587425,530106.2719344125,92057
2018-06-01,521795.3596407192,503838.3235583012,537510.7337819147,92057
2018-07-01,524375.5760558558,502270.12768213934,546242.2423016037,92057
2018-08-01,528771.7843730686,502206.1897833574,554543.7519774485,92057
2018-09-01,533088.8234881676,501485.7254066502,564324.7399050888,92057
2018-10-01,535659.3273673153,498290.44562999846,572169.8015307237,92057
2018-11-01,539861.8019838061,494775.39552817005,581111.7135513813,92057
2018-12-01,542402.645186477,492670.56478473684,590856.4434498069,92057
2018-01-01,503873.6723349397,498181.39872058836,509087.5952480251,92058
2018-02-01,507446.0035032833,501059.8489702697,513538.9659736321,92058
2018-03-01,506936.8590137144,499792.3049323071,514301.3767973138,92058
2018-04-01,510725.0943710463,501369.71132588625,520359.1405073337,92058
2018-05-01,513650.45820843335,500486.0288281713,526578.1622938674,92058
2018-06-01,517525.4343863167,498565.22907525685,536577.1342108614,92058
2018-07-01,520104.4634656943,496326.02871487715,543941.6461005404,92058
2018-08-01,523775.809702607,494618.9330772697,553616.3223792079,92058
2018-09-01,527256.8719488111,491912.4104935321,563612.0108875205,92058
2018-10-01,530030.5847049275,491653.75752741046,571897.7344622489,92058
2018-11-01,533542.1047096025,488086.02366295346,579967.6508483253,92058
2018-12-01,536222.5581933854,487867.64737180737,591826.7361165442,92058
2018-01-01,509702.5037006658,498615.875989754,520756.61551655806,92061
2018-02-01,511570.8044994507,499746.8038526359,522594.2956935531,92061
2018-03-01,514096.39150615915,501817.32236346527,527357.2500508812,92061
2018-04-01,515988.12872067123,499057.3453754351,532675.0066298019,92061
2018-05-01,519208.9634133249,500141.824286308,538591.4677163535,92061
2018-06-01,521231.2725275461,496263.8721091632,546226.1384934783,92061
2018-07-01,523285.69108773867,491797.87253249506,556875.4096210336,92061
2018-08-01,525938.295021301,488311.99626505066,567081.1400965152,92061
2018-09-01,529214.0669302025,486830.1212118054,576933.5242350865,92061
2018-10-01,531241.5888916146,479405.39012501505,590413.1780127042,92061
2018-11-01,535430.7253927418,477324.54042892763,602285.3133936492,92061
2018-12-01,538375.1533322142,472611.3789594231,607063.14930728,92061
2018-01-01,738312.0253015718,730600.5498310172,746018.5758537088,92064
2018-02-01,740685.4703828164,731863.9773685263,749052.6426706462,92064
2018-03-01,742147.9298110831,732164.1456597532,752772.8817162154,92064
2018-04-01,745788.6789983868,731450.9224697672,761485.7953099605,92064
2018-05-01,748843.9602136277,730375.7645504526,768956.6602224603,92064
2018-06-01,751822.089834628,727995.3972169533,781917.1843817687,92064
2018-07-01,754559.9440017302,725387.9230812502,790670.8054654679,92064
2018-08-01,757171.154132965,722685.957423355,799520.2031516783,92064
2018-09-01,759296.8143415074,717764.9620443449,813823.9115447697,92064
2018-10-01,762055.9734741611,712928.7704444047,823902.6356313457,92064
2018-11-01,763523.4389498637,706879.6748721477,837301.6216696318,92064
2018-12-01,766170.890442744,697946.294744219,848633.7950766301,92064
2018-01-01,529031.8553926991,522949.44247365126,535219.5306819992,92065
2018-02-01,533183.9083562656,526574.841504219,539975.942582727,92065
2018-03-01,531831.8451136954,525079.1281349673,539831.4308524702,92065
2018-04-01,536419.1702782209,526742.1714474689,547188.9158886862,92065
2018-05-01,539781.8992466351,527321.7973837337,554972.9081670127,92065
2018-06-01,544427.5612348805,528770.8186554462,564098.0372976996,92065
2018-07-01,547172.3554630944,524225.1215416926,571649.3011978297,92065
2018-08-01,551661.2106780367,525190.6769195368,581905.9182817772,92065
2018-09-01,556131.7172502062,525894.4824107622,593572.0528804555,92065
2018-10-01,558902.9999673327,523410.7386298037,600454.0023293535,92065
2018-11-01,562782.3399927852,517585.31530982564,608838.7338503127,92065
2018-12-01,565500.1352870403,514166.4293559884,618033.6814200148,92065
2018-01-01,2869158.5633581076,2847253.3926864457,2891842.081577026,92067
2018-02-01,2870252.8594254483,2846611.3539135824,2892369.4150465718,92067
2018-03-01,2887653.1393460208,2858201.773383629,2921292.5203967514,92067
2018-04-01,2888349.1189344455,2846245.862927231,2937567.776516773,92067
2018-05-01,2899521.1492514946,2841599.701455931,2963332.990547424,92067
2018-06-01,2903397.600016704,2828148.547430791,2985229.6010374017,92067
2018-07-01,2911469.0530692544,2812423.3120497623,3015037.1617493303,92067
2018-08-01,2915011.891119221,2796503.2312434143,3045850.757443635,92067
2018-09-01,2920964.3090578173,2782671.947333665,3081404.8426781534,92067
2018-10-01,2929066.8775920956,2777057.2691039857,3104635.40412915,92067
2018-11-01,2935836.339642355,2744050.8793676225,3146454.419698758,92067
2018-12-01,2942254.1637653615,2719573.82715163,3186427.1056094845,92067
2018-01-01,563989.3080636412,558434.4635839954,568833.5209223648,92069
2018-02-01,568390.7267570238,561907.0003986062,574524.7238325033,92069
2018-03-01,567446.0262452692,558857.8034258801,576362.1362150634,92069
2018-04-01,571694.6111750174,558617.3071830074,583994.8062623269,92069
2018-05-01,575031.3951480978,557057.6398204493,590397.0624707147,92069
2018-06-01,579818.2472213091,556435.865862851,601127.4459161442,92069
2018-07-01,582546.7301936762,552405.6967617555,610522.2736501322,92069
2018-08-01,587482.8313546396,552239.893228696,622134.523603234,92069
2018-09-01,592730.2026504731,548325.330937842,632823.6942981445,92069
2018-10-01,595793.0789118818,542619.2971001613,644662.9611227767,92069
2018-11-01,600536.8841342095,539434.7578536421,655783.7464606047,92069
2018-12-01,602984.3971783345,530841.2805545671,662876.5111890675,92069
2018-01-01,516443.77635108976,512270.6032368114,520741.38416599244,92071
2018-02-01,518793.71333443176,514093.42072454846,523436.59664870024,92071
2018-03-01,519959.35749064566,513803.82464678725,525485.688170638,92071
2018-04-01,522589.38497971796,513308.5137672056,531580.0410626469,92071
2018-05-01,524909.5979649123,513052.53204866144,537642.3587784289,92071
2018-06-01,527556.120505061,511268.688623738,544875.1966413773,92071
2018-07-01,530002.8059801329,509110.13177722663,551882.875307015,92071
2018-08-01,532459.6996566615,506962.1557535206,559389.3717850612,92071
2018-09-01,534763.8850003078,503488.1810952586,567269.0545337936,92071
2018-10-01,536928.7025923235,500186.21661335236,576588.0623265529,92071
2018-11-01,539195.3660395307,496802.3249831536,586272.7137105045,92071
2018-12-01,541563.8507982861,494054.47251887264,595657.1169354792,92071
2018-01-01,1589038.05890893,1565371.1167194664,1613622.1273792994,92075
2018-02-01,1586598.9956599378,1559985.022739747,1610233.810287059,92075
2018-03-01,1614797.4841040594,1588755.6847353077,1640799.3507207334,92075
2018-04-01,1613964.1516589113,1583604.8847217497,1643075.2876365138,92075
2018-05-01,1623256.7149834342,1587250.199512081,1659467.7015196641,92075
2018-06-01,1622694.827664787,1577349.8000912513,1664003.4721011207,92075
2018-07-01,1634292.847856157,1580387.474573137,1687755.635440101,92075
2018-08-01,1632612.9923455836,1566350.5302517435,1696682.733921005,92075
2018-09-01,1630116.4373491379,1553768.2497685344,1702979.5226015341,92075
2018-10-01,1638444.5820280495,1542454.495147626,1727141.2053855543,92075
2018-11-01,1637482.527459291,1533331.6320879865,1744154.9343810694,92075
2018-12-01,1646499.9832683573,1519263.2735160375,1763091.5686824427,92075
2018-01-01,727836.5956122841,722766.8479004735,733424.5228040554,92078
2018-02-01,734016.4789056436,728054.0803883321,740254.0492646961,92078
2018-03-01,733051.980667157,725281.4352184831,740950.9949843993,92078
2018-04-01,738769.0907765856,725824.3372391514,750706.5692691823,92078
2018-05-01,742812.459340115,724999.4182919106,758418.2097874291,92078
2018-06-01,749085.9970194513,725085.9945411592,770397.8778235168,92078
2018-07-01,752526.3166381104,722419.9201455201,781795.376834821,92078
2018-08-01,759217.8981056012,722333.5465769629,793706.4361303942,92078
2018-09-01,766230.8974862109,722883.6216171498,806489.5700715244,92078
2018-10-01,770244.4446580287,720030.0830749625,818058.1443385772,92078
2018-11-01,776771.7613272052,719441.9621151576,830423.6291217264,92078
2018-12-01,780257.7468968555,716415.9197139768,843853.8410876801,92078
2018-01-01,566022.3161140571,560896.3549301369,571472.5912167993,92081
2018-02-01,568410.851753212,562343.564747639,574413.3397132037,92081
2018-03-01,570817.4646688609,563769.8483735846,577533.6909813335,92081
2018-04-01,572849.1107778036,561740.3957670659,583057.5360884799,92081
2018-05-01,575894.2627175323,560539.2164571353,591070.5986800535,92081
2018-06-01,578870.116951349,558874.2403346432,597418.770597837,92081
2018-07-01,581820.9446431939,555704.4012082953,607129.6075212958,92081
2018-08-01,585027.560681286,551245.9596406673,614878.9493105953,92081
2018-09-01,588551.5306129704,547152.368047487,624176.5936100926,92081
2018-10-01,591440.876767627,543832.4575844663,632836.5040099162,92081
2018-11-01,595218.5786713029,537990.0580250813,641128.2237093713,92081
2018-12-01,597572.0327061494,534979.502027951,649640.6372281652,92081
2018-01-01,596276.96635093,590197.4395981935,602174.0786775189,92082
2018-02-01,600687.650011899,594197.5386914464,607413.2074465974,92082
2018-03-01,600389.5181333371,592013.4425507862,609256.6534571645,92082
2018-04-01,605026.1808271396,593372.0377880769,615987.3351386633,92082
2018-05-01,608599.4925543108,593247.5461520214,626092.286872969,92082
2018-06-01,612808.0847538314,590005.1139084834,633585.6626996425,92082
2018-07-01,615528.280865011,587671.2921255705,643470.6201923884,92082
2018-08-01,619959.2715099842,583758.1919997333,653287.4658446155,92082
2018-09-01,624389.1097726057,584383.9061828438,664188.3101505584,92082
2018-10-01,627279.4394422434,578581.9233483605,676695.0883128667,92082
2018-11-01,631541.1952666173,576598.2432272951,689584.2836355568,92082
2018-12-01,634765.5182426037,572798.0973097536,697633.2280437944,92082
2018-01-01,465776.07624829165,461042.48314652353,470460.21071172925,92083
2018-02-01,467570.8743015524,462601.87822256057,473088.1882328553,92083
2018-03-01,469550.13820071996,463082.6274165299,476904.8292135357,92083
2018-04-01,471375.08723355574,461077.80704396096,483545.7221338338,92083
2018-05-01,473678.1401182593,458491.7500170762,490155.3760342856,92083
2018-06-01,475504.1279277153,455961.1697456676,495668.35201187874,92083
2018-07-01,477877.03718211106,452774.8595959771,503437.4892250574,92083
2018-08-01,480129.14822828537,450235.6803234689,510472.9798319617,92083
2018-09-01,482225.3946586316,445212.72291836404,518443.4690697784,92083
2018-10-01,484416.3888276225,441343.3198773295,525316.0198168881,92083
2018-11-01,486732.1922188587,434247.4136144313,534242.2511352045,92083
2018-12-01,489049.88191894966,428444.853743814,544639.7658619893,92083
2018-01-01,542023.2536963645,535623.9976730386,548895.5719138277,92084
2018-02-01,544484.3186463196,536572.2451016965,552455.9679445432,92084
2018-03-01,545027.275691609,536236.1492084131,555181.1834460578,92084
2018-04-01,547918.0147788187,533921.5219598757,560707.0218015593,92084
2018-05-01,550530.6216331018,531991.9286943923,568105.5307772193,92084
2018-06-01,553422.294942122,529935.1903490728,576134.4668299858,92084
2018-07-01,556251.3890833829,528203.5934324786,584091.8104634519,92084
2018-08-01,558953.1175814832,520897.1079202565,592897.1879545948,92084
2018-09-01,561402.2754141709,514941.21090325393,604195.4733130663,92084
2018-10-01,564030.3742041341,508589.7577625692,611405.599120636,92084
2018-11-01,566341.7182864689,501639.23166764836,620527.4144109441,92084
2018-12-01,568651.076750211,489572.5759990078,634880.5296861961,92084
2018-01-01,2416897.0951701063,2397222.1047513215,2436939.2770649143,92091
2018-02-01,2419565.666525237,2396493.745116722,2441801.3411999294,92091
2018-03-01,2427688.532961998,2396718.9226438487,2453545.818122897,92091
2018-04-01,2430312.858253645,2389500.085686258,2469701.3080013855,92091
2018-05-01,2439370.67175299,2382110.9926701165,2502179.2132764547,92091
2018-06-01,2443702.901242664,2361012.877019821,2520343.810177175,92091
2018-07-01,2449150.3181397477,2340966.546045837,2539005.773418021,92091
2018-08-01,2453968.3718503583,2319472.6402525627,2565521.776065601,92091
2018-09-01,2462235.632241317,2303990.8214749857,2592072.7032975648,92091
2018-10-01,2469303.3900229526,2281310.284179254,2620275.7646843805,92091
2018-11-01,2476650.0638101287,2255797.0008939644,2658864.1638473663,92091
2018-12-01,2481528.8702777107,2228565.114616623,2670722.4478548695,92091
2018-01-01,620059.064630518,601498.0258599658,636427.1943426813,92101
2018-02-01,627994.703408212,610821.494289541,645006.148425984,92101
2018-03-01,620118.7870056914,601602.6113394118,635647.1306178863,92101
2018-04-01,627716.8972881307,607258.4624238975,647863.5938454244,92101
2018-05-01,631145.9041885261,605640.7383612422,656428.8058367625,92101
2018-06-01,639391.4215598912,606352.3974710386,667869.968093969,92101
2018-07-01,642320.8943435198,601665.4890285934,675567.0250151365,92101
2018-08-01,650625.7670848274,599315.3646825749,692164.4446742255,92101
2018-09-01,659017.0181951772,594895.1930388762,707611.9239638104,92101
2018-10-01,662537.5940926005,588631.9735926765,721614.8805188301,92101
2018-11-01,670781.0036857161,584091.194063675,742282.8853454504,92101
