ZIP CODE,STATE,MSA No.,GPCI,GPCI,GPCI,County No.,MSA Name
92861,CA,31100,1.039,1.271,0.742,059,Los Angeles-Long Beach-Santa Ana
92862,CA,31100,1.039,1.271,0.742,059,Los Angeles-Long Beach-Santa Ana
92863,CA,31100,1.039,1.271,0.742,059,Los Angeles-Long Beach-Santa Ana
92864,CA,31100,1.039,1.271,0.742,059,Los Angeles-Long Beach-Santa Ana
92865,CA,31100,1.039,1.271,0.742,059,Los Angeles-Long Beach-Santa Ana
92866,CA,31100,1.039,1.271,0.742,059,Los Angeles-Long Beach-Santa Ana
92867,CA,31100,1.039,1.271,0.742,059,Los Angeles-Long Beach-Santa Ana
92868,CA,31100,1.039,1.271,0.742,059,Los Angeles-Long Beach-Santa Ana
92869,CA,31100,1.039,1.271,0.742,059,Los Angeles-Long Beach-Santa Ana
92870,CA,31100,1.039,1.271,0.742,059,Los Angeles-Long Beach-Santa Ana
92871,CA,31100,1.039,1.271,0.742,059,Los Angeles-Long Beach-Santa Ana
92885,CA,31100,1.039,1.271,0.742,059,Los Angeles-Long Beach-Santa Ana
92886,CA,31100,1.039,1.271,0.742,059,Los Angeles-Long Beach-Santa Ana
92887,CA,31100,1.039,1.271,0.742,059,Los Angeles-Long Beach-Santa Ana
92899,CA,31100,1.039,1.271,0.742,059,Los Angeles-Long Beach-Santa Ana
93510,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
93532,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
93534,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
93535,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
93536,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
93539,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
93543,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
93544,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
93550,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
93551,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
93552,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
93553,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
93563,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
93584,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
93586,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
93590,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
93591,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
93599,CA,31100,1.039,1.220,0.722,037,Los Angeles-Long Beach-Santa Ana
40003,KY,31140,1.000,0.932,0.701,211,Louisville/Jefferson County
40004,KY,31140,1.000,0.932,0.701,179,Louisville/Jefferson County
40006,KY,31140,1.000,0.932,0.701,223,Louisville/Jefferson County
40007,KY,31140,1.000,0.932,0.701,103,Louisville/Jefferson County
40008,KY,31140,1.000,0.932,0.701,179,Louisville/Jefferson County
40010,KY,31140,1.000,0.932,0.701,185,Louisville/Jefferson County
40011,KY,31140,1.000,0.932,0.701,103,Louisville/Jefferson County
40012,KY,31140,1.000,0.932,0.701,179,Louisville/Jefferson County
40013,KY,31140,1.000,0.932,0.701,179,Louisville/Jefferson County
40014,KY,31140,1.000,0.932,0.701,185,Louisville/Jefferson County
40018,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40019,KY,31140,1.000,0.932,0.701,103,Louisville/Jefferson County
40020,KY,31140,1.000,0.932,0.701,179,Louisville/Jefferson County
40022,KY,31140,1.000,0.932,0.701,211,Louisville/Jefferson County
40023,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40025,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40026,KY,31140,1.000,0.932,0.701,185,Louisville/Jefferson County
40027,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40031,KY,31140,1.000,0.932,0.701,185,Louisville/Jefferson County
40032,KY,31140,1.000,0.932,0.701,185,Louisville/Jefferson County
40036,KY,31140,1.000,0.932,0.701,103,Louisville/Jefferson County
40041,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40045,KY,31140,1.000,0.932,0.701,223,Louisville/Jefferson County
40046,KY,31140,1.000,0.932,0.701,215,Louisville/Jefferson County
40047,KY,31140,1.000,0.932,0.701,029,Louisville/Jefferson County
40048,KY,31140,1.000,0.932,0.701,179,Louisville/Jefferson County
40050,KY,31140,1.000,0.932,0.701,103,Louisville/Jefferson County
40051,KY,31140,1.000,0.932,0.701,179,Louisville/Jefferson County
40052,KY,31140,1.000,0.932,0.701,179,Louisville/Jefferson County
40055,KY,31140,1.000,0.932,0.701,103,Louisville/Jefferson County
40056,KY,31140,1.000,0.932,0.701,185,Louisville/Jefferson County
40057,KY,31140,1.000,0.932,0.701,103,Louisville/Jefferson County
40058,KY,31140,1.000,0.932,0.701,103,Louisville/Jefferson County
40059,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40065,KY,31140,1.000,0.932,0.701,211,Louisville/Jefferson County
40066,KY,31140,1.000,0.932,0.701,211,Louisville/Jefferson County
40067,KY,31140,1.000,0.932,0.701,211,Louisville/Jefferson County
40068,KY,31140,1.000,0.932,0.701,103,Louisville/Jefferson County
40070,KY,31140,1.000,0.932,0.701,103,Louisville/Jefferson County
40071,KY,31140,1.000,0.932,0.701,215,Louisville/Jefferson County
40075,KY,31140,1.000,0.932,0.701,103,Louisville/Jefferson County
40076,KY,31140,1.000,0.932,0.701,211,Louisville/Jefferson County
40077,KY,31140,1.000,0.932,0.701,185,Louisville/Jefferson County
40104,KY,31140,1.000,0.932,0.701,163,Louisville/Jefferson County
40107,KY,31140,1.000,0.932,0.701,179,Louisville/Jefferson County
40108,KY,31140,1.000,0.932,0.701,163,Louisville/Jefferson County
40109,KY,31140,1.000,0.932,0.701,029,Louisville/Jefferson County
40110,KY,31140,1.000,0.932,0.701,029,Louisville/Jefferson County
40117,KY,31140,1.000,0.932,0.701,163,Louisville/Jefferson County
40118,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40129,KY,31140,1.000,0.932,0.701,029,Louisville/Jefferson County
40142,KY,31140,1.000,0.932,0.701,163,Louisville/Jefferson County
40150,KY,31140,1.000,0.932,0.701,029,Louisville/Jefferson County
40155,KY,31140,1.000,0.932,0.701,163,Louisville/Jefferson County
40157,KY,31140,1.000,0.932,0.701,163,Louisville/Jefferson County
40161,KY,31140,1.000,0.932,0.701,163,Louisville/Jefferson County
40165,KY,31140,1.000,0.932,0.701,029,Louisville/Jefferson County
40201,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40202,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40203,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40204,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40205,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40206,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40207,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40208,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40209,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40210,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40211,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40212,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40213,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40214,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40215,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40216,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40217,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40218,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40219,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40220,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40221,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40222,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40223,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40224,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40225,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40228,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40229,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40231,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40232,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40233,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40241,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40242,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40243,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40245,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40250,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40251,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40252,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40253,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40255,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40256,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40257,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40258,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40259,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40261,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40266,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40268,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40269,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40270,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40272,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40280,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40281,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40282,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40283,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40285,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40287,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40289,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40290,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40291,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40292,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40293,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40294,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40295,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40296,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40297,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40298,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
40299,KY,31140,1.000,0.932,0.701,111,Louisville/Jefferson County
47104,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47106,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47107,IN,31140,1.000,0.957,0.603,061,Louisville/Jefferson County
47108,IN,31140,1.000,0.957,0.603,175,Louisville/Jefferson County
47110,IN,31140,1.000,0.957,0.603,061,Louisville/Jefferson County
47111,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47112,IN,31140,1.000,0.957,0.603,061,Louisville/Jefferson County
47114,IN,31140,1.000,0.957,0.603,061,Louisville/Jefferson County
47115,IN,31140,1.000,0.957,0.603,061,Louisville/Jefferson County
47117,IN,31140,1.000,0.957,0.603,061,Louisville/Jefferson County
47119,IN,31140,1.000,0.957,0.603,043,Louisville/Jefferson County
47120,IN,31140,1.000,0.957,0.603,175,Louisville/Jefferson County
47122,IN,31140,1.000,0.957,0.603,043,Louisville/Jefferson County
47124,IN,31140,1.000,0.957,0.603,043,Louisville/Jefferson County
47125,IN,31140,1.000,0.957,0.603,175,Louisville/Jefferson County
47126,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47129,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47130,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47131,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47132,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47133,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47134,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47135,IN,31140,1.000,0.957,0.603,061,Louisville/Jefferson County
47136,IN,31140,1.000,0.957,0.603,061,Louisville/Jefferson County
47139,IN,31140,1.000,0.957,0.603,175,Louisville/Jefferson County
47141,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47142,IN,31140,1.000,0.957,0.603,061,Louisville/Jefferson County
47143,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47144,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47146,IN,31140,1.000,0.957,0.603,043,Louisville/Jefferson County
47147,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47150,IN,31140,1.000,0.957,0.603,043,Louisville/Jefferson County
47151,IN,31140,1.000,0.957,0.603,043,Louisville/Jefferson County
47160,IN,31140,1.000,0.957,0.603,061,Louisville/Jefferson County
47161,IN,31140,1.000,0.957,0.603,061,Louisville/Jefferson County
47162,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47163,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47164,IN,31140,1.000,0.957,0.603,061,Louisville/Jefferson County
47165,IN,31140,1.000,0.957,0.603,175,Louisville/Jefferson County
47166,IN,31140,1.000,0.957,0.603,061,Louisville/Jefferson County
47167,IN,31140,1.000,0.957,0.603,175,Louisville/Jefferson County
47172,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47177,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47190,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
47199,IN,31140,1.000,0.957,0.603,019,Louisville/Jefferson County
79322,TX,31180,1.000,0.943,0.936,107,Lubbock
79329,TX,31180,1.000,0.943,0.936,303,Lubbock
79343,TX,31180,1.000,0.943,0.936,107,Lubbock
79350,TX,31180,1.000,0.943,0.936,303,Lubbock
79357,TX,31180,1.000,0.943,0.936,107,Lubbock
79363,TX,31180,1.000,0.943,0.936,303,Lubbock
79364,TX,31180,1.000,0.943,0.936,303,Lubbock
79366,TX,31180,1.000,0.943,0.936,303,Lubbock
79382,TX,31180,1.000,0.943,0.936,303,Lubbock
79401,TX,31180,1.000,0.943,0.936,303,Lubbock
79402,TX,31180,1.000,0.943,0.936,303,Lubbock
79403,TX,31180,1.000,0.943,0.936,303,Lubbock
79404,TX,31180,1.000,0.943,0.936,303,Lubbock
79405,TX,31180,1.000,0.943,0.936,303,Lubbock
79406,TX,31180,1.000,0.943,0.936,303,Lubbock
79407,TX,31180,1.000,0.943,0.936,303,Lubbock
79408,TX,31180,1.000,0.943,0.936,303,Lubbock
79409,TX,31180,1.000,0.943,0.936,303,Lubbock
79410,TX,31180,1.000,0.943,0.936,303,Lubbock
79411,TX,31180,1.000,0.943,0.936,303,Lubbock
79412,TX,31180,1.000,0.943,0.936,303,Lubbock
79413,TX,31180,1.000,0.943,0.936,303,Lubbock
79414,TX,31180,1.000,0.943,0.936,303,Lubbock
79415,TX,31180,1.000,0.943,0.936,303,Lubbock
79416,TX,31180,1.000,0.943,0.936,303,Lubbock
79423,TX,31180,1.000,0.943,0.936,303,Lubbock
79424,TX,31180,1.000,0.943,0.936,303,Lubbock
79430,TX,31180,1.000,0.943,0.936,303,Lubbock
79452,TX,31180,1.000,0.943,0.936,303,Lubbock
79453,TX,31180,1.000,0.943,0.936,303,Lubbock
79457,TX,31180,1.000,0.943,0.936,303,Lubbock
79464,TX,31180,1.000,0.943,0.936,303,Lubbock
79490,TX,31180,1.000,0.943,0.936,303,Lubbock
79491,TX,31180,1.000,0.943,0.936,303,Lubbock
79493,TX,31180,1.000,0.943,0.936,303,Lubbock
79499,TX,31180,1.000,0.943,0.936,303,Lubbock
23939,VA,31340,1.000,0.978,0.692,011,Lynchburg
23958,VA,31340,1.000,0.978,0.692,011,Lynchburg
24095,VA,31340,1.000,0.978,0.692,019,Lynchburg
24101,VA,31340,1.000,0.978,0.692,019,Lynchburg
24104,VA,31340,1.000,0.978,0.692,019,Lynchburg
24121,VA,31340,1.000,0.978,0.692,019,Lynchburg
24122,VA,31340,1.000,0.978,0.692,019,Lynchburg
24174,VA,31340,1.000,0.978,0.692,019,Lynchburg
24178,VA,31340,1.000,0.978,0.692,019,Lynchburg
24501,VA,31340,1.000,0.978,0.692,680,Lynchburg
24502,VA,31340,1.000,0.978,0.692,680,Lynchburg
24503,VA,31340,1.000,0.978,0.692,680,Lynchburg
24504,VA,31340,1.000,0.978,0.692,680,Lynchburg
24505,VA,31340,1.000,0.978,0.692,680,Lynchburg
24506,VA,31340,1.000,0.978,0.692,680,Lynchburg
24512,VA,31340,1.000,0.978,0.692,031,Lynchburg
24513,VA,31340,1.000,0.978,0.692,031,Lynchburg
24514,VA,31340,1.000,0.978,0.692,680,Lynchburg
24515,VA,31340,1.000,0.978,0.692,680,Lynchburg
24517,VA,31340,1.000,0.978,0.692,031,Lynchburg
24521,VA,31340,1.000,0.978,0.692,009,Lynchburg
24522,VA,31340,1.000,0.978,0.692,011,Lynchburg
24523,VA,31340,1.000,0.978,0.692,515,Lynchburg
24526,VA,31340,1.000,0.978,0.692,019,Lynchburg
24528,VA,31340,1.000,0.978,0.692,031,Lynchburg
24533,VA,31340,1.000,0.978,0.692,009,Lynchburg
24536,VA,31340,1.000,0.978,0.692,019,Lynchburg
24538,VA,31340,1.000,0.978,0.692,031,Lynchburg
24550,VA,31340,1.000,0.978,0.692,031,Lynchburg
24551,VA,31340,1.000,0.978,0.692,019,Lynchburg
24554,VA,31340,1.000,0.978,0.692,031,Lynchburg
24556,VA,31340,1.000,0.978,0.692,019,Lynchburg
24569,VA,31340,1.000,0.978,0.692,031,Lynchburg
24570,VA,31340,1.000,0.978,0.692,019,Lynchburg
24571,VA,31340,1.000,0.978,0.692,031,Lynchburg
24572,VA,31340,1.000,0.978,0.692,009,Lynchburg
24574,VA,31340,1.000,0.978,0.692,009,Lynchburg
24576,VA,31340,1.000,0.978,0.692,031,Lynchburg
24588,VA,31340,1.000,0.978,0.692,031,Lynchburg
24593,VA,31340,1.000,0.978,0.692,011,Lynchburg
24595,VA,31340,1.000,0.978,0.692,009,Lynchburg
02535,MA,99021,1.010,1.100,0.776,007,MA NONMETROPOLITAN AREA
02539,MA,99021,1.010,1.100,0.776,007,MA NONMETROPOLITAN AREA
02552,MA,99021,1.010,1.100,0.776,007,MA NONMETROPOLITAN AREA
02554,MA,99021,1.010,1.100,0.776,019,MA NONMETROPOLITAN AREA
02557,MA,99021,1.010,1.100,0.776,007,MA NONMETROPOLITAN AREA
02564,MA,99021,1.010,1.100,0.776,019,MA NONMETROPOLITAN AREA
02568,MA,99021,1.010,1.100,0.776,007,MA NONMETROPOLITAN AREA
02573,MA,99021,1.010,1.100,0.776,007,MA NONMETROPOLITAN AREA
02575,MA,99021,1.010,1.100,0.776,007,MA NONMETROPOLITAN AREA
02584,MA,99021,1.010,1.100,0.776,019,MA NONMETROPOLITAN AREA
02713,MA,99021,1.010,1.100,0.776,007,MA NONMETROPOLITAN AREA
31004,GA,31420,1.000,0.943,0.876,207,Macon
31016,GA,31420,1.000,0.943,0.876,207,Macon
31017,GA,31420,1.000,0.943,0.876,289,Macon
31020,GA,31420,1.000,0.943,0.876,289,Macon
31029,GA,31420,1.000,0.943,0.876,207,Macon
31032,GA,31420,1.000,0.943,0.876,169,Macon
31033,GA,31420,1.000,0.943,0.876,169,Macon
31044,GA,31420,1.000,0.943,0.876,289,Macon
31046,GA,31420,1.000,0.943,0.876,207,Macon
31050,GA,31420,1.000,0.943,0.876,079,Macon
31052,GA,31420,1.000,0.943,0.876,021,Macon
31066,GA,31420,1.000,0.943,0.876,079,Macon
31078,GA,31420,1.000,0.943,0.876,079,Macon
31086,GA,31420,1.000,0.943,0.876,207,Macon
31201,GA,31420,1.000,0.943,0.876,021,Macon
31202,GA,31420,1.000,0.943,0.876,021,Macon
31203,GA,31420,1.000,0.943,0.876,021,Macon
31204,GA,31420,1.000,0.943,0.876,021,Macon
31205,GA,31420,1.000,0.943,0.876,021,Macon
31206,GA,31420,1.000,0.943,0.876,021,Macon
31207,GA,31420,1.000,0.943,0.876,021,Macon
31208,GA,31420,1.000,0.943,0.876,021,Macon
31209,GA,31420,1.000,0.943,0.876,021,Macon
31210,GA,31420,1.000,0.943,0.876,021,Macon
31211,GA,31420,1.000,0.943,0.876,021,Macon
31212,GA,31420,1.000,0.943,0.876,021,Macon
31213,GA,31420,1.000,0.943,0.876,021,Macon
31216,GA,31420,1.000,0.943,0.876,021,Macon
31217,GA,31420,1.000,0.943,0.876,021,Macon
31220,GA,31420,1.000,0.943,0.876,021,Macon
31221,GA,31420,1.000,0.943,0.876,021,Macon
31294,GA,31420,1.000,0.943,0.876,021,Macon
31295,GA,31420,1.000,0.943,0.876,021,Macon
31296,GA,31420,1.000,0.943,0.876,021,Macon
31297,GA,31420,1.000,0.943,0.876,021,Macon
31298,GA,31420,1.000,0.943,0.876,021,Macon
31299,GA,31420,1.000,0.943,0.876,021,Macon
93601,CA,31460,1.016,1.078,0.546,039,Madera
93604,CA,31460,1.016,1.078,0.546,039,Madera
93610,CA,31460,1.016,1.078,0.546,039,Madera
93614,CA,31460,1.016,1.078,0.546,039,Madera
93636,CA,31460,1.016,1.078,0.546,039,Madera
93637,CA,31460,1.016,1.078,0.546,039,Madera
93638,CA,31460,1.016,1.078,0.546,039,Madera
93639,CA,31460,1.016,1.078,0.546,039,Madera
93643,CA,31460,1.016,1.078,0.546,039,Madera
93644,CA,31460,1.016,1.078,0.546,039,Madera
93645,CA,31460,1.016,1.078,0.546,039,Madera
93653,CA,31460,1.016,1.078,0.546,039,Madera
93669,CA,31460,1.016,1.078,0.546,039,Madera
53503,WI,31540,1.000,0.966,0.476,049,Madison
53506,WI,31540,1.000,0.966,0.476,049,Madison
53507,WI,31540,1.000,0.966,0.476,049,Madison
53508,WI,31540,1.000,0.966,0.476,025,Madison
53515,WI,31540,1.000,0.966,0.476,025,Madison
53517,WI,31540,1.000,0.966,0.476,025,Madison
53523,WI,31540,1.000,0.966,0.476,025,Madison
53526,WI,31540,1.000,0.966,0.476,049,Madison
53527,WI,31540,1.000,0.966,0.476,025,Madison
53528,WI,31540,1.000,0.966,0.476,025,Madison
53529,WI,31540,1.000,0.966,0.476,025,Madison
53531,WI,31540,1.000,0.966,0.476,025,Madison
53532,WI,31540,1.000,0.966,0.476,025,Madison
53533,WI,31540,1.000,0.966,0.476,049,Madison
53535,WI,31540,1.000,0.966,0.476,049,Madison
53543,WI,31540,1.000,0.966,0.476,049,Madison
53544,WI,31540,1.000,0.966,0.476,049,Madison
53553,WI,31540,1.000,0.966,0.476,049,Madison
53555,WI,31540,1.000,0.966,0.476,021,Madison
53558,WI,31540,1.000,0.966,0.476,025,Madison
53559,WI,31540,1.000,0.966,0.476,025,Madison
53560,WI,31540,1.000,0.966,0.476,025,Madison
53562,WI,31540,1.000,0.966,0.476,025,Madison
53565,WI,31540,1.000,0.966,0.476,049,Madison
53571,WI,31540,1.000,0.966,0.476,025,Madison
53572,WI,31540,1.000,0.966,0.476,025,Madison
53575,WI,31540,1.000,0.966,0.476,025,Madison
53580,WI,31540,1.000,0.966,0.476,049,Madison
53582,WI,31540,1.000,0.966,0.476,049,Madison
53589,WI,31540,1.000,0.966,0.476,025,Madison
53590,WI,31540,1.000,0.966,0.476,025,Madison
53591,WI,31540,1.000,0.966,0.476,025,Madison
53593,WI,31540,1.000,0.966,0.476,025,Madison
53595,WI,31540,1.000,0.966,0.476,049,Madison
53596,WI,31540,1.000,0.966,0.476,025,Madison
53597,WI,31540,1.000,0.966,0.476,025,Madison
53598,WI,31540,1.000,0.966,0.476,025,Madison
53701,WI,31540,1.000,0.966,0.476,025,Madison
53702,WI,31540,1.000,0.966,0.476,025,Madison
53703,WI,31540,1.000,0.966,0.476,025,Madison
53704,WI,31540,1.000,0.966,0.476,025,Madison
53705,WI,31540,1.000,0.966,0.476,025,Madison
53706,WI,31540,1.000,0.966,0.476,025,Madison
53707,WI,31540,1.000,0.966,0.476,025,Madison
53708,WI,31540,1.000,0.966,0.476,025,Madison
53709,WI,31540,1.000,0.966,0.476,025,Madison
53710,WI,31540,1.000,0.966,0.476,025,Madison
53711,WI,31540,1.000,0.966,0.476,025,Madison
53713,WI,31540,1.000,0.966,0.476,025,Madison
53714,WI,31540,1.000,0.966,0.476,025,Madison
53715,WI,31540,1.000,0.966,0.476,025,Madison
53716,WI,31540,1.000,0.966,0.476,025,Madison
53717,WI,31540,1.000,0.966,0.476,025,Madison
53718,WI,31540,1.000,0.966,0.476,025,Madison
53719,WI,31540,1.000,0.966,0.476,025,Madison
53725,WI,31540,1.000,0.966,0.476,025,Madison
53726,WI,31540,1.000,0.966,0.476,025,Madison
53744,WI,31540,1.000,0.966,0.476,025,Madison
53774,WI,31540,1.000,0.966,0.476,025,Madison
53777,WI,31540,1.000,0.966,0.476,025,Madison
53778,WI,31540,1.000,0.966,0.476,025,Madison
